name,type,variable,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,continent,region
Land Locked Developing Countries,aggregate,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9096595,88.39628799,88.30760883,87.97886906,87.43897588,87.60991023,87.15464404,87.31484632,87.2930987,87.51277263,87.12027079,87.53730767,87.49041627,87.66681398,87.26516582,88.06516753,87.06302457,87.05074626,86.76189183,82.55925428,83.24588027,86.21292907,85.05448906,World,
Land Locked Developing Countries,aggregate,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.391354889,9.381472219,9.821589549,9.857314367,10.08503919,15.793964,16.1976219,16.19162374,16.24622603,16.26582833,16.21354473,16.88726112,17.30786842,17.24447572,17.23279843,12.93754546,12.8345165,12.48963474,13.45064935,14.28137158,14.93469778,14.95781824,15.05231459,World,
Land Locked Developing Countries,aggregate,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.48350982,69.39278046,73.97605109,74.98439758,103.9597441,149.4650905,150.3216236,151.7440382,149.3657148,152.3124915,149.9432041,149.7099167,153.5986474,154.1549282,153.9236348,162.2740672,160.4824075,166.2239213,164.9212533,163.9887806,160.7219135,154.1665263,155.6699142,World,
Land Locked Developing Countries,aggregate,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00571739,11.1488707,11.08638116,11.32479162,12.0458747,11.78778462,12.30541692,12.45068272,12.38006519,12.34648337,13.14093185,12.75838033,13.20177548,13.22658492,14.09344735,12.52024312,13.61987223,15.26777876,12.4979774,11.4647812,12.0303178,13.40571154,12.88970626,World,
Land Locked Developing Countries,aggregate,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.711249696,5.880637389,5.644884376,5.701039848,5.964764738,5.700408784,6.026810273,6.063226148,6.106178185,6.074859507,6.408500994,6.257265702,6.399736092,6.412586998,6.829321103,5.977371097,6.423840989,7.0850939,5.814815369,5.335796666,5.744928075,6.914535638,6.521452611,World,
Land Locked Developing Countries,aggregate,Irrigation water requirement [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3579,4.9618,6.1066,6.1066,9.7266,36.6856,56.2976,56.5049,56.5049,60.7859,67.2965,78.1965,79.7965,79.7965,79.7965,79.7965,79.7965,79.7965,79.7965,79.7965,79.7965,79.7965,79.7965,World,
Land Locked Developing Countries,aggregate,Irrigation water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7062,13.04987143,16.01404286,16.12521429,42.22598571,46.08505714,51.60163968,52.05248889,52.7123381,53.3016873,53.80416984,66.62465238,68.61813492,68.22661746,115.6504,131.4008,141.6139,145.4996,150.23622,149.9330332,143.447052,136.166898,137.3387711,World,
Land Locked Developing Countries,aggregate,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.10273608,11.1513286,12.18642112,12.87193031,13.6391244,13.85194201,13.94093739,13.61710225,13.38303794,13.03243196,13.26955697,12.65268198,12.60347548,12.21181183,12.18701485,12.15694009,12.20422783,12.45016902,14.13762181,14.14948975,15.04886829,14.05040671,14.95466256,World,
Land Locked Developing Countries,aggregate,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.64308438,13.82078953,13.78522801,13.84691592,13.94445089,12.61732641,12.36621698,12.53783501,12.25677396,12.52604108,12.37499545,12.48711339,12.87830821,12.98149241,12.95277198,13.36341386,13.09871212,13.41508401,13.35155824,12.66716573,12.46999412,12.50999655,12.43942967,World,
Land Locked Developing Countries,aggregate,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896552374,0.919439645,0.881192677,0.897281589,0.951239057,0.82095642,0.855133359,0.870639213,0.857364979,0.8695181,0.910295272,0.89259298,0.942020593,0.949560566,1.013676398,0.907033803,0.966472785,1.091858875,0.89482657,0.818677704,0.86057375,1.003339267,0.953778595,World,
Land Locked Developing Countries,aggregate,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904455751,0.919642345,0.968628527,1.019863895,1.077054856,0.964713989,0.968789655,0.952203461,0.926824526,0.917826975,0.919205359,0.885198184,0.899328538,0.876708161,0.876555538,0.880714175,0.866017967,0.890360527,1.012221356,1.010387513,1.076501987,1.051590938,1.106575803,World,
Land Locked Developing Countries,aggregate,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69800694,15.63503382,15.61046459,15.73891102,15.94763748,14.40171137,14.18882162,14.35933926,14.04094269,14.31338615,14.20449608,14.26490455,14.71967875,14.80776114,14.84300391,15.17446028,15.04509198,15.41064792,15.38873572,15.34312033,14.9797132,14.51058059,14.62524765,World,
Land Locked Developing Countries,aggregate,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.1863802,184.4434984,190.8269205,192.3970875,194.9486213,199.9029704,196.9479539,199.3148243,197.9405662,201.7813063,200.2462411,201.0978426,204.9902016,206.2168606,206.707661,211.3236114,209.5219937,214.6128239,214.3076688,213.6724166,208.6115113,202.0782445,203.6751288,World,
Land Locked Developing Countries,aggregate,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.7024377,189.5860936,196.3969574,198.6443162,201.9505416,206.7884088,204.1779377,205.3474902,202.7465431,203.2389943,205.0546901,203.8970525,206.2862483,206.2597345,206.3667404,209.4606964,212.0206937,215.4915514,214.9333488,214.8654066,209.4076313,193.8772499,197.6508461,World,
Land Locked Developing Countries,aggregate,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.3858238,559.4905696,566.1072381,558.6041513,554.7806549,555.0190977,535.2191611,526.3978906,508.0504444,497.3182507,490.1335354,475.7801667,458.6947102,447.8706871,437.8053852,434.4759516,430.1628604,427.7247402,416.9902101,406.9033266,386.9744878,350.0273702,349.1269001,World,
Lao People's Democratic Republic,country,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.193,3.646,4.099,4.552,5.005,5.458,5.911,6.364,6.817,7.27,7.55,7.36,7.02,7.02,7.05,7.05,7.05,7.05,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.41139422,92.39736442,93.18026824,93.81698269,94.34495759,94.78985759,95.16985993,95.49819928,95.78474076,96.03698811,96.17834395,96.08355091,95.90163934,95.90163934,95.91836735,95.91836735,95.91836735,95.91836735,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.1034375,0.107875,0.1123125,0.11675,0.1211875,0.125625,0.1300625,0.1345,0.1389375,0.143375,0.1478125,0.15225,0.1566875,0.161125,0.1655625,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86687661,4.308160162,3.864514662,3.50370981,3.204524034,2.952414033,2.737079375,2.551020408,2.388646902,2.245706737,2.165605096,2.219321149,2.322404372,2.322404372,2.31292517,2.31292517,2.31292517,2.31292517,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Irrigation water requirement [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,1.521,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Irrigation water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.193,3.597111111,4.001222222,4.405333333,4.809444444,5.213555556,5.617666667,6.021777778,6.425888889,6.83,7.11,6.92,6.58,6.58,6.58,6.58,6.58,6.58,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,0.0792,0.082375,0.08555,0.088725,0.0919,0.095075,0.09825,0.101425,0.1046,0.107775,0.11095,0.114125,0.1173,0.120475,0.12365,0.126825,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,Asia,South-eastern Asia
Lao People's Democratic Republic,country,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08148631,2.376792699,2.672099087,2.967405476,3.262711864,3.558018253,3.853324642,4.14863103,4.443937419,4.739243807,4.921773142,4.797913951,4.576271186,4.576271186,4.595827901,4.595827901,4.595827901,4.595827901,Asia,South-eastern Asia
Lao People's Democratic Republic,country,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,0.110821382,Asia,South-eastern Asia
Lao People's Democratic Republic,country,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,0.084745763,Asia,South-eastern Asia
Lao People's Democratic Republic,country,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.277053455,2.572359844,2.867666232,3.162972621,3.458279009,3.753585398,4.048891786,4.344198175,4.639504563,4.934810952,5.117340287,4.993481095,4.771838331,4.771838331,4.791395046,4.791395046,4.791395046,4.791395046,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.493,3.946,4.399,4.852,5.305,5.758,6.211,6.664,7.117,7.57,7.85,7.66,7.32,7.32,7.35,7.35,7.35,7.35,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.493,3.946,4.399,4.852,5.305,5.758,6.211,6.664,7.117,7.57,7.85,7.66,7.32,7.32,7.35,7.35,7.35,7.35,Asia,South-eastern Asia
Lao People's Democratic Republic,country,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.1079841,661.7252482,726.3587482,789.0753718,849.9366032,909.0343618,966.453438,1022.246125,1076.476412,1129.316091,1154.132566,1108.730573,1043.010356,1026.929544,1015.524959,1000.471923,986.1543923,972.3499396,Asia,South-eastern Asia
Latin America and the Caribbean,region,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4292619,146.4633303,152.7360653,157.4845804,160.8550955,164.8256106,197.7089524,204.7592867,222.7050806,233.0561757,242.7870219,244.0363438,248.2243202,247.8664084,251.717529,254.3278013,263.0278236,265.6655279,267.9098586,272.9834243,272.9014147,261.2454364,264.4767015,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.91357929,59.42156996,59.73935393,59.48097181,59.3667202,59.42789322,69.79650035,70.11182894,71.1628377,71.93965123,72.53883183,72.56926772,72.36485615,72.24786904,72.55365674,72.82810242,73.91171976,73.97349173,73.60296591,74.39253993,74.96323272,74.20404089,73.98724909,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67409421,21.83446695,26.97716272,30.74806994,31.4073921,32.52150679,33.08581904,33.6408313,36.8478119,37.82933826,37.85983297,50.01363768,52.3968154,53.94186611,61.36176882,61.80570866,70.50257449,69.31290766,77.19257583,66.60207696,66.94912609,66.44940244,70.7948981,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55016293,53.09233375,51.56123867,54.66783215,54.61761068,56.73406335,90.23169652,91.3827297,114.6906945,118.6277236,123.3666843,152.6295583,160.5045304,168.1874984,232.2369535,234.189502,231.8143005,236.5535125,233.8284214,247.6416975,248.21381,236.7421708,235.0377693,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04959028,30.53120964,31.71275899,32.99430834,33.87252238,34.55073642,35.5460741,36.3264213,37.55267683,37.56580282,37.51697816,37.5862435,39.25499611,39.81720073,39.86469334,38.83264373,38.88984412,35.8577332,36.91265229,36.76448137,35.761595,34.1422051,34.05139736,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.679778746,12.38680294,12.40374845,12.46175035,12.50131712,12.45727207,12.54870628,12.43856568,11.99952439,11.59579121,11.20915668,11.17704898,11.44401219,11.60588045,11.49037688,11.1199316,10.92817946,9.984440781,10.14102543,10.01893487,9.823345076,9.697737185,9.525864487,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Irrigation water requirement [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.42665,43.15665,41.88665,40.61665,40.48265,39.21265,53.92165,53.97635,72.69455,74.11955,74.64735,76.92035,78.52035,78.52035,78.52035,78.52035,78.52035,78.52035,78.52035,78.52035,78.52035,78.52035,78.52035,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Irrigation water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.05288235,14.02634647,13.99981059,15.12627471,15.09973882,16.62995294,33.85021118,92.26736941,108.7847134,109.8224073,122.6073013,124.0098152,125.4460663,126.1505083,156.6229404,156.4158626,162.9507505,164.4184854,164.4866147,201.3805103,203.7255507,190.8171247,192.5583714,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0923932,45.86866514,46.98978709,49.01090903,50.30894006,51.41110443,52.27119802,53.27000827,53.84298519,54.53324983,55.0679526,55.31832704,55.60737497,55.47126443,55.44620169,56.14372503,56.15307866,57.6967587,56.25738106,57.17031299,57.31288555,58.60940799,59.01604332,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94745282,2.892396037,3.014323232,3.099306782,3.162979183,3.241430488,3.889509439,4.03879803,3.925335246,4.103040156,4.012238633,4.033920644,4.034694577,4.030198415,4.095257971,4.139781084,4.2773248,4.323892099,4.309354647,4.394199174,4.4123174,4.223792408,4.243096155,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46081476,0.602938289,0.625867283,0.649330134,0.6660534,0.6794685,0.699294539,0.716524662,0.661892605,0.66135985,0.619996357,0.621300587,0.638059638,0.647410112,0.648569068,0.632092296,0.632421667,0.583609663,0.593743398,0.591795836,0.57819967,0.552008061,0.546298984,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701578316,0.905826359,0.927367132,0.964537876,0.989251411,1.011041432,1.028326313,1.050730387,0.949020862,0.960078029,0.910039446,0.914411919,0.903854925,0.90193828,0.902068681,0.91387072,0.913154178,0.939055063,0.904905134,0.920267386,0.926644673,0.947591567,0.946815902,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.760591867,4.867586027,5.045791481,5.210585314,5.327865801,5.454392394,5.572642496,5.760508735,5.51599033,5.703447384,5.5311597,5.558717582,5.575488976,5.578293822,5.644454263,5.684318204,5.787072489,5.845191294,5.854865485,5.906773957,5.885975351,5.692132608,5.734901902,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.9943918,243.3574072,252.2668783,261.6273288,267.5160685,273.8736338,279.8111576,288.9377382,310.3644267,320.9119435,331.9996009,333.6537216,340.0004857,340.1715288,344.2060776,346.637032,352.9031204,356.4472798,361.5854693,364.7912388,363.5067561,351.5353932,354.1767443,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.1210448,246.481758,255.6707686,264.7646392,270.951629,277.3539522,283.2648506,292.0467056,312.9513772,323.9606694,334.6993821,336.2805655,343.017776,343.0778121,346.9398241,349.2165701,355.8675464,359.1361198,363.9932919,366.9499986,364.0470199,352.0636252,357.4625422,Americas,Latin America and the Caribbean
Latin America and the Caribbean,region,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.9621868,466.4700659,477.4338848,488.0876957,493.3074261,498.8650684,503.4840211,513.0652582,543.509419,556.355359,568.5873319,564.9761394,570.2280483,564.4543379,565.0657619,563.2448941,568.5799138,568.666619,571.438765,571.4311374,562.9369181,541.2805969,546.3054557,Americas,Latin America and the Caribbean
Latvia,country,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.03848,0.04096,0.04344,0.04592,0.0484,0.0466,0.0532,0.0524,0.0417,0.0511,0.0501,0.0506,0.04864,0.04668,0.04472,0.04276,0.0408,0.0363,0.037,0.0491,0.0581,0.054806757,0.054874,0.053136,0.055326,0.053007,0.050098,Europe,Northern Europe
Latvia,country,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.612440191,9.744239048,11.01667563,12.45770003,14.1031941,16.0,16.67859699,20.75692548,21.07125623,17.29859786,21.88999315,22.18581171,23.18973419,21.4651368,19.86382979,18.37304848,16.98173153,15.68024596,14.64891041,21.99762188,27.81869688,31.260447,31.15608979,29.92871518,29.74656971,30.53125914,28.73786934,29.07029373,Europe,Northern Europe
Latvia,country,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1093,0.10776,0.10622,0.10468,0.10314,0.1016,0.1312,0.2859,0.1701,0.2728,0.1507,0.1479,0.0835,0.0806,0.081232234,0.083484731,0.086531,0.084969,0.084128,0.085772,0.083846,Europe,Northern Europe
Latvia,country,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1352,0.12916,0.12312,0.11708,0.11104,0.105,0.0968,0.109,0.1051,0.0963,0.0975,0.0879,0.085,0.0961,0.1046,0.0976,0.096819,0.09367,0.097083,0.098678,0.088487,Europe,Northern Europe
Latvia,country,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0426,0.04534,0.04808,0.05082,0.05356,0.0563,0.0522,0.0367,0.035,0.034586665,0.035592291,0.03943,0.036458,0.030526,0.034262,0.030291,Europe,Northern Europe
Latvia,country,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.52337305,20.00882613,20.45957447,20.87921118,21.27084988,21.63720215,21.0653753,21.81926278,19.83002833,18.60920151,20.23320983,21.50543499,20.40989985,16.84555573,18.57522364,17.5769146,Europe,Northern Europe
Latvia,country,Irrigation water requirement [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,0.0355,Europe,Northern Europe
Latvia,country,Irrigation water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0003,0.000587619,0.000366128,0.000416,0.00037,0.000359,0.00048,0.000458,Europe,Northern Europe
Latvia,country,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.13262,0.14024,0.14786,0.15548,0.1631,0.1593,0.0945,0.0924,0.087519569,0.085511206,0.09096,0.089035,0.095359,0.097165,0.091945,Europe,Northern Europe
Latvia,country,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206143687,0.219962176,0.233680764,0.247279595,0.260733182,0.274226293,0.262913134,0.299061183,0.294178081,0.233780815,0.286053322,0.280009261,0.28232169,0.289406205,0.4622408,0.297953031,0.369355163,0.229336302,0.203720852,0.2184207,0.289661976,0.342368886,0.332522981,0.323358869,0.313117266,0.326022393,0.312357101,0.295215085,Europe,Northern Europe
Latvia,country,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23768585,0.269771327,0.476104064,0.338595104,0.462644119,0.316461613,0.292953952,0.216649722,0.206480024,0.203810636,0.215945175,0.232351208,0.214837949,0.179882145,0.201897466,0.178497348,Europe,Northern Europe
Latvia,country,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.697435006,0.789084106,1.388702867,0.985137192,1.343015451,0.91678311,0.894014648,0.557858276,0.545107263,0.515731108,0.518812692,0.536004714,0.524661167,0.56192693,0.57256924,0.541809075,Europe,Northern Europe
Latvia,country,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.393557258,2.257356119,2.121154979,1.98495384,1.848752701,1.712551562,1.576350422,1.440777843,1.396110784,1.351443724,1.306776665,1.262109605,1.217442546,1.348261638,2.327047731,1.621685327,2.175014732,1.462581025,1.390689452,0.992928698,1.041249263,1.095214302,1.067280854,1.080430171,1.052616382,1.067831467,1.086918091,1.015521509,Europe,Northern Europe
Latvia,country,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406186667,0.383073333,0.35996,0.336846667,0.313733333,0.29062,0.267506667,0.2445,0.23692,0.22934,0.22176,0.21418,0.2066,0.2288,0.3949,0.2752,0.3691,0.2482,0.236,0.1685,0.1767,0.185857867,0.181117561,0.183349,0.178629,0.181211,0.18445,0.172334,Europe,Northern Europe
Latvia,country,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418,0.3949,0.3718,0.3487,0.3256,0.3025,0.2794,0.2563,0.24868,0.24106,0.23344,0.22582,0.2182,0.2266,0.235,0.2434,0.2518,0.2602,0.2478,0.1682,0.1765,0.185857867,0.175910255,0.183349,0.178629,0.181211,0.18445,0.172334,Europe,Northern Europe
Latvia,country,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1450424,160.665282,152.8009466,144.6762501,136.1874703,127.7280495,119.4884662,110.8875285,108.6420875,106.4670825,104.2243359,101.765094,99.14684639,104.0542111,109.7083485,116.0245987,122.2365107,127.8854712,123.0992394,84.34675644,89.23754732,94.83207092,90.5543078,95.11835517,93.31476396,95.31787265,97.82099686,91.61521969,Europe,Northern Europe
Least Developed Countries,aggregate,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.2362354,124.3581235,130.4974407,131.240514,133.0542539,136.9942438,139.9301665,140.7960891,173.1620118,174.0047677,174.8446666,175.6845654,176.5244643,177.3643631,178.204262,178.9969941,179.1297549,178.6610499,180.0907103,180.2762892,180.2767892,180.2772892,180.2772892,World,
Least Developed Countries,aggregate,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.92012305,91.79167974,91.72744274,91.46142964,91.20282775,90.94633599,90.95919941,90.98817604,90.41760332,90.4533944,90.49268001,90.53162365,90.57027623,90.56598039,90.56172544,90.57635911,90.58348237,90.5535054,90.61453348,90.61213406,90.6167123,90.61263669,90.61673589,World,
Least Developed Countries,aggregate,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.383428798,9.497499372,9.549094946,9.732332906,9.784570867,9.836808828,9.954279631,10.01075043,38.54722124,38.60369204,38.66016285,38.71663365,38.77310445,38.82957526,38.88604606,39.08175375,39.10790544,39.13197502,39.92088695,40.21134,40.45434,40.45534,40.45634,World,
Least Developed Countries,aggregate,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.74343591,50.81026239,50.81081388,53.99447298,54.01113207,54.02779117,59.17928362,59.20577606,66.62226851,66.64876095,66.67525339,66.70174584,66.72823828,66.75473073,66.78122317,66.81982317,66.84367917,69.15261281,69.78942405,70.2965678,70.2965678,70.2965678,70.2965678,World,
